previous_4vHPV_doses	visit	prior_4vHPV_exposure_status	immunization_context	response_type	antigen_target	antigen_class	feature	assay_family	outcome_family	floor_severity	minimum_fraction	participants	observations	mean_log2_value	sd_log2_value	se_log2_value	ci95_lower_log2	ci95_upper_log2	geometric_mean	geometric_mean_ci95_lower	geometric_mean_ci95_upper	raw_median	raw_q1	raw_q3	raw_minimum	raw_maximum
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0875	20	20	5.886174453061374	3.469291537782285	0.7757571712245969	4.262496033308583	7.5098528728141645	59.14459606621147	19.192836445859424	182.25983708572568	57.85	28.975	121.55	1.0	7301.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	0.1578926084570862	1.0496143756465046	0.2347009094106584	-0.33334204053091654	0.6491272574450889	1.1156562718503984	0.793695735722644	1.5682192317511519	1.0	1.0	1.0	0.2999999999999971	8.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3375	20	20	3.6508508537037683	5.135071231284708	1.148236834245615	1.2475635394701023	6.054138167937435	12.560751296979905	2.374400892684728	66.44727671332264	1.0	1.0	930.125	1.0	3295.3
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3875	20	20	2.2499991653289335	3.509938589134224	0.7848461282153829	0.6072973399649453	3.892700990692922	4.7568257079490674	1.5234026811889578	14.85319088328329	1.0	1.0	15.775000000000004	1.0	2789.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.25	20	20	3.2734203979279988	2.7212103524574958	0.6084811329171123	1.9998547500788912	4.546986045777106	9.66935996529399	3.9995973019789	23.37648395056434	8.0	4.825	15.875	1.0	1398.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	8.774678470597772	1.1734203274652053	0.26238476183922627	8.225500852558088	9.323856088637456	437.9670337859109	299.3108677160749	640.8558571457697	368.5	247.925	698.5	104.8	2326.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	11.20758110053934	0.7552284879589701	0.16887422376206385	10.854123288035817	11.561038913042863	2364.9289087185466	1851.0437618196431	3021.478399729828	2325.0	1576.175	3143.45	974.3	7184.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	8.142847512160275	1.3834979911101772	0.30935955548567556	7.495350521067708	8.790344503252841	282.645028700028	180.43689076525766	442.74877443311493	247.75	166.25	469.7	31.0	2360.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.5125	20	20	2.248998448204447	3.059705316189087	0.6841709078116286	0.8170122808283704	3.680984615580524	4.753527307223043	1.761753744980691	12.8258684988706	1.75	1.0	18.375	1.0	2341.3
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	8.09450741731348	1.4381280465496078	0.32157520724339045	7.421442773251742	8.767572061375219	273.33140435634516	171.4260766888352	435.81500580580985	185.65	143.5	544.425	66.3	2838.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	2.804808227864628	2.8150269418959395	0.6294591600572671	1.487335064597147	4.122281391132109	6.987654262465766	2.8037059806888047	17.41527550608579	7.899999999999998	1.0	19.724999999999994	1.0	590.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.05	20	20	6.3410295816048095	2.6634181038983225	0.5955583932820246	5.094511538660795	7.587547624548824	81.06625443663613	34.16652314791969	192.34434770942042	127.35	50.75	196.0	1.0	2506.7
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	0.43239795727058594	1.1989900786133774	0.26810233201273287	-0.1287466726750145	0.9935425872161864	1.3494747261071154	0.9146256773777294	1.991068129229647	1.0	1.0	1.4499999999999993	0.2000000000000028	8.799999999999997
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2	20	20	4.049002545117117	4.266112705709517	0.9539318009642035	2.052400339434044	6.045604750800191	16.552790505729114	4.147955277715069	66.05540686482232	7.5	1.0	626.125	1.0	1431.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	20	20	4.815494590868879	2.2861857155391614	0.5112066669134562	3.745526740245143	5.885462441492615	28.15842216541764	13.412690348277854	59.11541370577369	45.85	16.400000000000002	65.5	1.0	545.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.325	20	20	2.69625082000527	1.7998515891907376	0.40245905028415146	1.853894346846236	3.538607293164304	6.48115447338779	3.6147461779330636	11.620556808205414	6.5	2.5	16.125	1.0	68.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	8.147854291914914	0.6633292673925087	0.14832493333547841	7.837406638575255	8.458301945254572	283.62763402457813	228.71491479124018	351.72448135184334	281.1	225.35000000000002	386.725	94.0	735.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	9.691258040247217	1.1180062680653857	0.24999380146650546	9.168015000324857	10.214501080169576	826.7217544152802	575.237931318891	1188.1498455020844	782.6	470.2	1261.875	273.2	4914.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.0875	20	20	7.025031197990328	2.3577164062690272	0.5272014156084056	5.921585953603848	8.12847644237681	130.24021697721028	60.614286019231116	279.84350278231636	161.1	81.625	285.75	1.0	1760.3
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	3.8105988529488473	2.9198680146418914	0.652902336606662	2.4440585572517435	5.177139148645951	14.0315147192016	5.441704277355048	36.18046760359178	19.4	1.0	67.1	1.0	278.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	7.636416568745839	0.6561694146776778	0.14672394159755356	7.329319829624566	7.9435133078671125	198.97130417627417	160.82187327545756	246.1703689882901	221.45	167.02499999999998	241.39999999999998	80.3	563.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.45	20	20	3.5230115092534477	3.0148723815348726	0.6741459588598656	2.1120078011776258	4.93401521732927	11.49561311946554	4.322924983724332	30.5693764037001	24.85	1.0	52.55	1.0	601.7
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0625	20	20	7.641480912135298	2.818983226319688	0.6303438121482496	6.322156150761607	8.960805673508988	199.67098752042727	80.0126471024766	498.2775186317837	284.85	59.75	767.6500000000001	1.0	3454.7
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.6875	20	20	1.1668562162599487	2.050752764678492	0.45856225868667383	0.2070743783849559	2.1266380541349417	2.2452190670681857	1.1543449284292928	4.366986448310377	1.0	1.0	4.875	1.0	74.0
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2125	20	20	1.7913192039209676	1.8412923949546056	0.4117254961571889	0.9295678366507943	2.6530705711911406	3.461312511354441	1.9047053507885223	6.290046014885686	2.75	1.0	6.199999999999999	1.0	44.5
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.75	20	20	1.0367680805282369	1.868012687125812	0.4177003351245362	0.16251123157818992	1.911024929478284	2.05162645633161	1.11923364098114	3.7607617946776206	1.0	1.0	2.9499999999999993	1.0	29.200000000000003
0	v1	hpv_vaccine_naive	unvaccinated_pre_2vHPV_baseline	unvaccinated_baseline	BPV	heterologous_control_antigen	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3875	20	20	2.050556569595402	1.7121111273280574	0.3828396865739334	1.249263896614039	2.8518492425767645	4.142657560809641	2.3772010060383457	7.219251389571579	4.5	1.0	13.425	1.0	25.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	14.045036215746359	1.081761814052939	0.24188929516858587	13.538756102454649	14.55131632903807	16903.521530785965	11900.677624398646	24009.476532323333	27235.0	10517.5	31335.975	3976.5	32673.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	13.205915093713054	1.2701544990815063	0.28401518018734423	12.611464489763845	13.800365697662263	9448.797974400413	6257.906941621392	14266.716330860205	9765.35	5800.375	19200.35	1674.0	32701.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	12.658782205157054	1.989353490690853	0.44483296364612424	11.727736112052	13.589828298262109	6466.557629521926	3391.566609828619	12329.513875607261	9558.1	1675.375	24200.425	680.0	30075.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	none	0.025	20	20	10.423554831484015	2.863771090271211	0.6403586829845114	9.083268704548237	11.763840958419793	1373.4177810697097	542.4208048017717	3477.5148457806417	2268.5	533.0	4297.5	6.0	25798.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	13.448685838914107	1.0618949804485518	0.2374469361248772	12.951703689959198	13.945667987869017	11180.412826557988	7922.3003917836795	15778.451307135889	13148.35	6345.125	20372.45	2214.0	32685.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	3.421815014779799	3.697765249261716	0.826845446218565	1.6912076065664088	5.152422422993189	10.71689458983661	3.2292689625444546	35.56589153204922	11.450000000000005	1.0	73.875	0.2000000000000028	2002.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	12.001646278130174	2.143113850166063	0.47921482524926157	10.998638121654418	13.00465443460593	4100.676666824935	2046.0676367881538	8218.471776543478	4308.65	1603.7	10373.95	163.0	32676.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.1875	20	20	0.8988604896092062	1.5755088931979602	0.35229449843460947	0.16149963014987434	1.636221349068538	1.8645926557445731	1.118449122104194	3.1085059687969543	1.0	1.0	3.900000000000002	1.0	51.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	20	20	6.545987673104435	5.2080376355630955	1.1645526182496357	4.108551030483824	8.983424315725046	93.44125028346006	17.250317739114152	506.1510974223133	684.85	1.0	2329.9750000000004	1.0	5123.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	20	20	10.672732563523962	0.7929956687545378	0.17731922211980522	10.301599166318248	11.043865960729676	1632.3475710029975	1262.0900775698378	2111.2269559158644	1796.35	1182.825	2509.75	579.5	3441.8
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	20	20	9.629806842644431	1.0173306934426787	0.2274820586134829	9.153681422020101	10.10593226326876	792.2471984067921	569.5510787693095	1102.0181451322228	880.0	465.45	1265.125	179.3	2126.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	20	20	5.81715141018351	0.8976291973591456	0.2007159903883624	5.39704801419629	6.23725480617073	56.38155685219091	42.137943871457495	75.43984497141251	61.07437200000001	35.6619175625	92.168799375	18.33275375	123.224769
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	low	0.05	20	20	10.843856189774728	2.706716791515818	0.6052402741669495	9.57707373724665	12.110638642302806	1837.9173679952603	763.8119796826961	4422.4761347444355	1600.0	400.0	5600.0	200.0	51200.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	12.106519273078472	1.475748021892801	0.32998728946131506	11.415847938586957	12.797190607569988	4409.86652052856	2732.201059763827	7117.676299620375	3763.15	2164.1000000000004	7081.675	781.3	32669.8
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	12.15921494201515	0.843395333679225	0.1885889298012865	11.764493775545947	12.553936108484354	4573.918493406678	3479.0887715844597	6013.278693891968	4808.65	3071.7250000000004	6764.7	1771.0	11785.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	11.10910687264909	1.5578081236721137	0.34833648604322454	10.380030228332572	11.838183516965607	2208.8915493678983	1332.6019812675647	3661.4097423356984	2535.5	1152.95	5633.5	270.0	9792.8
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	low	0.125	20	20	8.660533305376354	3.3003101580899403	0.7379717860322184	7.115940605736293	10.205126005016416	404.6507068535208	138.71121304130742	1180.4539154905415	602.15	333.2	1165.875	1.0	8023.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	11.505995465395086	1.3499556672174986	0.3018592638509411	10.874196765109096	12.137794165681077	2908.3707288411565	1876.978962707409	4506.507778957245	2622.05	1479.575	4203.95	784.5	19079.3
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0875	20	20	3.4124697093415457	3.013243446864037	0.6737817179943761	2.002228366158792	4.8227110525242995	10.647698417596814	4.006183116828589	28.299625425470676	16.75	1.0	35.0	1.0	1856.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	9.849456216981707	2.1912831467617395	0.48998580741088976	8.823904135752061	10.875008298211354	922.5326856164025	453.16861430114074	1878.0350826879185	656.75	283.625	1889.725	145.8	30667.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	0.9459347197221412	1.8229501993449932	0.40762405653321976	0.09276776424263855	1.7991016752016438	1.9264366170448146	1.0664141025393128	3.4800346606952903	1.0	1.0	1.875	0.7999999999999972	57.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.05	20	20	5.518022621623574	4.120169550549582	0.921297919385362	3.589723915073727	7.446321328173422	45.82371823395669	12.039669757458258	174.40786957501692	101.5	2.875	587.675	1.0	2070.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	20	20	8.895831183770245	1.38916314680355	0.3106263228090257	8.245682818198567	9.545979549341922	476.3344834443312	303.5273729057705	747.5257929656871	517.25	279.925	973.675	78.0	2248.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.025	20	20	6.662801459887429	1.8667959385871085	0.4174282618801297	5.789114066782485	7.536488852992372	101.32184621091066	55.296415835701	185.65609297518563	90.65	56.474999999999994	214.575	5.0	848.5
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	20	20	5.649483313274483	0.276069895495615	0.06173110528694581	5.520278625003696	5.7786880015452695	50.19540206723337	45.89543077963245	54.898240323508595	49.887478375	43.05197475	55.1801586875	39.08718	71.48971
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	none	0.025	20	20	9.593856189774728	2.3502519461807316	0.5255323115911293	8.493904420245716	10.69380795930374	772.7490631398782	360.51223706077354	1656.3685034716204	600.0	350.0	1600.0	50.0	25600.0
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	9.44151720468436	2.4750225112059985	0.5534318580898847	8.28317101322637	10.599863396142348	695.3122537485302	311.5178481175616	1551.946808615637	350.85	218.325	2350.2	118.5	31355.8
0	v2	hpv_vaccine_naive	primary_2vHPV_response_day28	primary_immunization	HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	10.627954262931064	1.4781370380353684	0.3305214897107276	9.936164834467657	11.319743691394471	1582.4610368805716	979.6786802352519	2556.1268033757765	1496.35	826.425	3574.8999999999996	196.7	9816.5
