matrix_representation	principal_component	component_number	feature_column	loading	absolute_loading	squared_loading	contribution_percent	antigen_target	assay_feature	feature_family
raw_log2_change	PC2	2	HPV52__IgG3	0.05226119161669822	0.05226119161669822	0.002731232149197248	0.2731232149197248	HPV52	IgG3	igg_subclass_architecture
raw_log2_change	PC2	2	HPV52__IgG4	-0.07857496131131353	0.07857496131131353	0.006174024545074418	0.6174024545074418	HPV52	IgG4	igg_subclass_architecture
raw_log2_change	PC2	2	HPV52__IgM	0.05316060053141474	0.05316060053141474	0.0028260494488606533	0.2826049448860653	HPV52	IgM	binding_antibody_abundance
raw_log2_change	PC2	2	HPV58__FcgR2A	0.03315008136850201	0.03315008136850201	0.0010989278947383043	0.10989278947383042	HPV58	FcgR2A	fc_receptor_communication
raw_log2_change	PC2	2	HPV58__FcgR2B	0.061442623911926876	0.061442623911926876	0.003775196033182488	0.3775196033182488	HPV58	FcgR2B	fc_receptor_communication
raw_log2_change	PC2	2	HPV58__FcgR3A	0.03759331590303013	0.03759331590303013	0.0014132574005850183	0.14132574005850182	HPV58	FcgR3A	fc_receptor_communication
raw_log2_change	PC2	2	HPV58__IgA1	0.044419087174969035	0.044419087174969035	0.0019730553054574987	0.19730553054574987	HPV58	IgA1	binding_antibody_abundance
raw_log2_change	PC2	2	HPV58__IgA2	0.07652885916077524	0.07652885916077524	0.005856666284449773	0.5856666284449773	HPV58	IgA2	binding_antibody_abundance
raw_log2_change	PC2	2	HPV58__IgG	0.03509283043662029	0.03509283043662029	0.0012315067480533832	0.12315067480533831	HPV58	IgG	binding_antibody_abundance
raw_log2_change	PC2	2	HPV58__IgG1	0.02964645314454016	0.02964645314454016	0.0008789121840514152	0.08789121840514152	HPV58	IgG1	igg_subclass_architecture
raw_log2_change	PC2	2	HPV58__IgG2	-0.0014621643802876878	0.0014621643802876878	2.137924674982078e-06	0.00021379246749820782	HPV58	IgG2	igg_subclass_architecture
raw_log2_change	PC2	2	HPV58__IgG3	0.02582025661185543	0.02582025661185543	0.0006666856515020641	0.0666685651502064	HPV58	IgG3	igg_subclass_architecture
raw_log2_change	PC2	2	HPV58__IgG4	-0.08661335208374349	0.08661335208374349	0.007501872759182513	0.7501872759182513	HPV58	IgG4	igg_subclass_architecture
raw_log2_change	PC2	2	HPV58__IgM	0.11926223738348418	0.11926223738348418	0.014223481265714532	1.4223481265714533	HPV58	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	BPV__FcgR2A	0.17403012591570757	0.17403012591570757	0.03028648472623703	3.0286484726237033	BPV	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	BPV__FcgR2B	-0.06349681575558186	0.06349681575558186	0.004031845611098308	0.4031845611098308	BPV	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	BPV__FcgR3A	-0.10739593804500228	0.10739593804500228	0.011533887508565967	1.1533887508565968	BPV	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	BPV__IgA1	-0.03730515752120206	0.03730515752120206	0.0013916747776816986	0.13916747776816987	BPV	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	BPV__IgA2	-0.041727049496142976	0.041727049496142976	0.0017411466596535658	0.17411466596535657	BPV	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	BPV__IgG	-0.10274125352112673	0.10274125352112673	0.010555765175092435	1.0555765175092435	BPV	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	BPV__IgG1	-0.11216959196656084	0.11216959196656084	0.012582017361944751	1.258201736194475	BPV	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	BPV__IgG2	0.08508623484724348	0.08508623484724348	0.007239667360480271	0.7239667360480271	BPV	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	BPV__IgG3	-0.11625291267634544	0.11625291267634544	0.013514739705733999	1.3514739705733998	BPV	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	BPV__IgG4	-0.010056177598067963	0.010056177598067963	0.00010112670788388394	0.010112670788388393	BPV	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	BPV__IgM	-0.03358732403367754	0.03358732403367754	0.001128108335743253	0.1128108335743253	BPV	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV16__ADCP	0.06140077192383642	0.06140077192383642	0.0037700547928429784	0.37700547928429784	HPV16	ADCP	phagocytic_function
raw_log2_change	PC3	3	HPV16__FcgR2A	0.21115856925530602	0.21115856925530602	0.04458794136994787	4.458794136994787	HPV16	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV16__FcgR2B	0.017713395629383618	0.017713395629383618	0.0003137643847230667	0.031376438472306666	HPV16	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV16__FcgR3A	0.03349810970291116	0.03349810970291116	0.0011221233536682707	0.11221233536682707	HPV16	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV16__IgA1	0.015474754517726789	0.015474754517726789	0.00023946802738390567	0.023946802738390567	HPV16	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV16__IgA2	0.068023322141431	0.068023322141431	0.0046271723551568975	0.4627172355156898	HPV16	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV16__IgG	-0.031372753250896314	0.031372753250896314	0.0009842496465416253	0.09842496465416253	HPV16	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV16__IgG1	-0.03591785865118144	0.03591785865118144	0.0012900925700862493	0.12900925700862492	HPV16	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV16__IgG2	-0.04986043338025574	0.04986043338025574	0.0024860628168669207	0.24860628168669208	HPV16	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV16__IgG3	0.021970263568433106	0.021970263568433106	0.00048269248126641903	0.048269248126641906	HPV16	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV16__IgG4	-0.07764437149718324	0.07764437149718324	0.006028648425192602	0.6028648425192602	HPV16	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV16__IgM	-0.09173040381336386	0.09173040381336386	0.0084144669837628	0.84144669837628	HPV16	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV16__nAb	-0.037867116407614025	0.037867116407614025	0.0014339185050277912	0.1433918505027791	HPV16	nAb	neutralization
raw_log2_change	PC3	3	HPV18__ADCP	0.0712511072772246	0.0712511072772246	0.005076720288230568	0.5076720288230567	HPV18	ADCP	phagocytic_function
raw_log2_change	PC3	3	HPV18__FcgR2A	0.26849379969658627	0.26849379969658627	0.07208892047551059	7.208892047551059	HPV18	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV18__FcgR2B	0.08978316758216238	0.08978316758216238	0.008061017181086655	0.8061017181086655	HPV18	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV18__FcgR3A	0.01095605564927397	0.01095605564927397	0.00012003515538998809	0.01200351553899881	HPV18	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV18__IgA1	0.06277564499218255	0.06277564499218255	0.003940781604184534	0.3940781604184534	HPV18	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV18__IgA2	0.032434750839021115	0.032434750839021115	0.001052013061989381	0.1052013061989381	HPV18	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV18__IgG	0.0023207941637319856	0.0023207941637319856	5.386085550412446e-06	0.0005386085550412446	HPV18	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV18__IgG1	0.0025100292663864095	0.0025100292663864095	6.300246918116297e-06	0.0006300246918116298	HPV18	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV18__IgG2	-0.029277768200971915	0.029277768200971915	0.0008571877108298423	0.08571877108298423	HPV18	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV18__IgG3	-0.10531357609888302	0.10531357609888302	0.011090949310735225	1.1090949310735225	HPV18	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV18__IgG4	-0.02390351091765613	0.02390351091765613	0.0005713778341905058	0.05713778341905058	HPV18	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV18__IgM	-0.0440753627487825	0.0440753627487825	0.0019426376014367642	0.1942637601436764	HPV18	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV18__nAb	0.022751662246330295	0.022751662246330295	0.0005176381349710913	0.05176381349710913	HPV18	nAb	neutralization
raw_log2_change	PC3	3	HPV31__FcgR2A	0.29824195642983575	0.29824195642983575	0.08894826457509605	8.894826457509605	HPV31	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV31__FcgR2B	0.13471199346159268	0.13471199346159268	0.01814732118239619	1.814732118239619	HPV31	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV31__FcgR3A	0.06698596317628719	0.06698596317628719	0.004487119262654903	0.44871192626549034	HPV31	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV31__IgA1	0.05295810048204102	0.05295810048204102	0.0028045604066659533	0.28045604066659535	HPV31	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV31__IgA2	0.05028049949988977	0.05028049949988977	0.002528128629958415	0.2528128629958415	HPV31	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV31__IgG	0.0032227555992116485	0.0032227555992116485	1.0386153652250032e-05	0.0010386153652250031	HPV31	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV31__IgG1	-0.05426102792866915	0.05426102792866915	0.002944259151875814	0.2944259151875814	HPV31	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV31__IgG2	-0.11088216217537818	0.11088216217537818	0.012294853888686867	1.2294853888686867	HPV31	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV31__IgG3	-0.09543016386438358	0.09543016386438358	0.0091069161751831	0.9106916175183101	HPV31	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV31__IgG4	-0.010228977456136152	0.010228977456136152	0.00010463197979814162	0.010463197979814163	HPV31	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV31__IgM	-0.16647287799212895	0.16647287799212895	0.027713219106982254	2.771321910698225	HPV31	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV33__FcgR2A	0.20948530649783345	0.20948530649783345	0.043884093638491224	4.388409363849123	HPV33	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV33__FcgR2B	0.050736853331355046	0.050736853331355046	0.0025742282859674338	0.25742282859674337	HPV33	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV33__FcgR3A	-0.13008882427896493	0.13008882427896493	0.016923102202283415	1.6923102202283415	HPV33	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV33__IgA1	-9.318730780832339e-05	9.318730780832339e-05	8.68387433656321e-09	8.683874336563209e-07	HPV33	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV33__IgA2	0.005721198641036919	0.005721198641036919	3.273211389020269e-05	0.0032732113890202694	HPV33	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV33__IgG	-0.06424694846817325	0.06424694846817325	0.004127670387472109	0.4127670387472109	HPV33	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV33__IgG1	-0.09861445990308665	0.09861445990308665	0.009724811701977485	0.9724811701977485	HPV33	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV33__IgG2	-0.0589657706875038	0.0589657706875038	0.003476962112771282	0.3476962112771282	HPV33	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV33__IgG3	-0.10384427772827697	0.10384427772827697	0.010783634016907519	1.078363401690752	HPV33	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV33__IgG4	0.012439158151247208	0.012439158151247208	0.00015473265551173987	0.015473265551173987	HPV33	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV33__IgM	-0.03258275748157584	0.03258275748157584	0.0010616360851031864	0.10616360851031864	HPV33	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV45__FcgR2A	0.29706669652821216	0.29706669652821216	0.0882486221861849	8.82486221861849	HPV45	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV45__FcgR2B	0.0660071792624179	0.0660071792624179	0.004356947714180972	0.4356947714180972	HPV45	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV45__FcgR3A	0.015624266178845258	0.015624266178845258	0.00024411769362740778	0.024411769362740778	HPV45	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV45__IgA1	-0.011306899670879752	0.011306899670879752	0.00012784598016734062	0.012784598016734062	HPV45	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV45__IgA2	-0.024439174361553663	0.024439174361553663	0.0005972732434744219	0.05972732434744219	HPV45	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV45__IgG	-0.03689251568050862	0.03689251568050862	0.0013610577132365746	0.13610577132365745	HPV45	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV45__IgG1	-0.09162409438421351	0.09162409438421351	0.008394974671727265	0.8394974671727266	HPV45	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV45__IgG2	-0.1594508169801655	0.1594508169801655	0.025424563035642233	2.542456303564223	HPV45	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV45__IgG3	-0.12857282070834886	0.12857282070834886	0.01653097022490122	1.6530970224901222	HPV45	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV45__IgG4	-0.02568611352430233	0.02568611352430233	0.000659776427983347	0.0659776427983347	HPV45	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV45__IgM	-0.13459719257137115	0.13459719257137115	0.01811640424809477	1.811640424809477	HPV45	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV52__FcgR2A	0.2971426717908445	0.2971426717908445	0.08829376739900155	8.829376739900155	HPV52	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV52__FcgR2B	0.057030737035820234	0.057030737035820234	0.0032525049668488777	0.32525049668488776	HPV52	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV52__FcgR3A	0.057504781343493024	0.057504781343493024	0.003306799877362943	0.3306799877362943	HPV52	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV52__IgA1	-0.011265528941112348	0.011265528941112348	0.0001269121423230399	0.01269121423230399	HPV52	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV52__IgA2	0.026160888328613338	0.026160888328613338	0.0006843920781421775	0.06843920781421775	HPV52	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV52__IgG	-0.0032665026139312736	0.0032665026139312736	1.0670039326819842e-05	0.0010670039326819843	HPV52	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV52__IgG1	-0.0033593671700278376	0.0033593671700278376	1.1285347783060842e-05	0.0011285347783060841	HPV52	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV52__IgG2	-0.07466695273633235	0.07466695273633235	0.005575153830929689	0.5575153830929689	HPV52	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV52__IgG3	-0.07018474314417801	0.07018474314417801	0.004925898170214243	0.49258981702142424	HPV52	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV52__IgG4	-0.00797442334890737	0.00797442334890737	6.359142774759903e-05	0.006359142774759903	HPV52	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV52__IgM	-0.19591108089241147	0.19591108089241147	0.03838115161643299	3.838115161643299	HPV52	IgM	binding_antibody_abundance
raw_log2_change	PC3	3	HPV58__FcgR2A	0.2863928095678834	0.2863928095678834	0.08202084137218592	8.202084137218591	HPV58	FcgR2A	fc_receptor_communication
raw_log2_change	PC3	3	HPV58__FcgR2B	0.10181908086216386	0.10181908086216386	0.010367125227615863	1.0367125227615863	HPV58	FcgR2B	fc_receptor_communication
raw_log2_change	PC3	3	HPV58__FcgR3A	0.03260989347035541	0.03260989347035541	0.0010634051521479283	0.10634051521479283	HPV58	FcgR3A	fc_receptor_communication
raw_log2_change	PC3	3	HPV58__IgA1	-0.04311414117726873	0.04311414117726873	0.001858829169453459	0.1858829169453459	HPV58	IgA1	binding_antibody_abundance
raw_log2_change	PC3	3	HPV58__IgA2	-0.005018570924088718	0.005018570924088718	2.5186054120108686e-05	0.0025186054120108687	HPV58	IgA2	binding_antibody_abundance
raw_log2_change	PC3	3	HPV58__IgG	-0.018613451702736223	0.018613451702736223	0.000346460584290094	0.0346460584290094	HPV58	IgG	binding_antibody_abundance
raw_log2_change	PC3	3	HPV58__IgG1	-0.04470565157158835	0.04470565157158835	0.00199859528244026	0.199859528244026	HPV58	IgG1	igg_subclass_architecture
raw_log2_change	PC3	3	HPV58__IgG2	-0.12607094165055482	0.12607094165055482	0.0158938823286576	1.58938823286576	HPV58	IgG2	igg_subclass_architecture
raw_log2_change	PC3	3	HPV58__IgG3	-0.08713960362806304	0.08713960362806304	0.007593310520455938	0.7593310520455938	HPV58	IgG3	igg_subclass_architecture
raw_log2_change	PC3	3	HPV58__IgG4	0.01611823804607993	0.01611823804607993	0.0002597975977100986	0.02597975977100986	HPV58	IgG4	igg_subclass_architecture
raw_log2_change	PC3	3	HPV58__IgM	-0.18118093151538422	0.18118093151538422	0.03282652994478235	3.282652994478235	HPV58	IgM	binding_antibody_abundance
raw_log2_change	PC4	4	BPV__FcgR2A	-0.12343080697365111	0.12343080697365111	0.015235164110166718	1.523516411016672	BPV	FcgR2A	fc_receptor_communication
raw_log2_change	PC4	4	BPV__FcgR2B	-0.03122304880901891	0.03122304880901891	0.0009748787769303772	0.09748787769303772	BPV	FcgR2B	fc_receptor_communication
raw_log2_change	PC4	4	BPV__FcgR3A	-0.025392150267670555	0.025392150267670555	0.0006447612952159618	0.06447612952159618	BPV	FcgR3A	fc_receptor_communication
raw_log2_change	PC4	4	BPV__IgA1	0.05554690580287658	0.05554690580287658	0.0030854587442736437	0.30854587442736436	BPV	IgA1	binding_antibody_abundance
raw_log2_change	PC4	4	BPV__IgA2	0.08829072394232923	0.08829072394232923	0.007795251934260588	0.7795251934260587	BPV	IgA2	binding_antibody_abundance
raw_log2_change	PC4	4	BPV__IgG	-0.09211194659841292	0.09211194659841292	0.008484610706148872	0.8484610706148872	BPV	IgG	binding_antibody_abundance
raw_log2_change	PC4	4	BPV__IgG1	0.007500111499731621	0.007500111499731621	5.625167250840651e-05	0.005625167250840651	BPV	IgG1	igg_subclass_architecture
raw_log2_change	PC4	4	BPV__IgG2	0.06761425289968387	0.06761425289968387	0.004571687195182408	0.4571687195182408	BPV	IgG2	igg_subclass_architecture
raw_log2_change	PC4	4	BPV__IgG3	-0.03909920739339251	0.03909920739339251	0.0015287480187915195	0.15287480187915195	BPV	IgG3	igg_subclass_architecture
raw_log2_change	PC4	4	BPV__IgG4	0.14297740148514854	0.14297740148514854	0.020442537335445356	2.0442537335445357	BPV	IgG4	igg_subclass_architecture
raw_log2_change	PC4	4	BPV__IgM	-0.1637962188372205	0.1637962188372205	0.026829201305370632	2.682920130537063	BPV	IgM	binding_antibody_abundance
raw_log2_change	PC4	4	HPV16__ADCP	-0.007821851887307649	0.007821851887307649	6.118136694697822e-05	0.006118136694697822	HPV16	ADCP	phagocytic_function
raw_log2_change	PC4	4	HPV16__FcgR2A	-0.06414781938234651	0.06414781938234651	0.004114942731510151	0.4114942731510151	HPV16	FcgR2A	fc_receptor_communication
raw_log2_change	PC4	4	HPV16__FcgR2B	-0.005289732081981461	0.005289732081981461	2.798126549914392e-05	0.002798126549914392	HPV16	FcgR2B	fc_receptor_communication
raw_log2_change	PC4	4	HPV16__FcgR3A	-0.02805221610519857	0.02805221610519857	0.0007869268284127621	0.0786926828412762	HPV16	FcgR3A	fc_receptor_communication
raw_log2_change	PC4	4	HPV16__IgA1	-0.020902048541678438	0.020902048541678438	0.00043689563323868173	0.043689563323868176	HPV16	IgA1	binding_antibody_abundance
raw_log2_change	PC4	4	HPV16__IgA2	0.031015980723147384	0.031015980723147384	0.0009619910602186501	0.09619910602186502	HPV16	IgA2	binding_antibody_abundance
raw_log2_change	PC4	4	HPV16__IgG	0.023863455058311604	0.023863455058311604	0.0005694644873200577	0.056946448732005765	HPV16	IgG	binding_antibody_abundance
